Ref,Theta,Error,Esfuerzo
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
0.520000,0.750000,-0.220000,-0.110000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
1.050000,0.750000,0.300000,0.150000
